classification	reason	file	line	column	value	context	decision	rationale
ambiguous	No deterministic value relationship	guidelines/contributors/normative-requirements-guidelines.md	380	93	e.g.	"* **Incorporation:** Examples incorporated in requirements MUST be clearly identified using ""e.g."" and placed within parentheses `(e.g., ...)` to distinguish them from the normative constraint."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/spec-change-guidelines.md	32	44	Recommended	"*  Example: Feature level is specified: ""Recommended"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/spec-change-guidelines.md	34	16	Column 1 has been added in version 2.0.	"* Example: ""Column 1 has been added in version 2.0."""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/spec-change-guidelines.md	41	12	Example1 column was renamed Example2 in FOCUS version 2.1	"* Example: ""Example1 column was renamed Example2 in FOCUS version 2.1"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/spec-change-guidelines.md	48	77	This column will be removed at a future FOCUS version.	"* If the removal version is not yet determined, the changelog MUST state, ""This column will be removed at a future FOCUS version."""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/spec-change-guidelines.md	49	83	This column will be removed in version 2.1.	"* If the removal version has already been determined, the changelog MUST state, ""This column will be removed in version 2.1."""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/writing-requirements-model-guidelines.md	197	47	when	"* Conditional keywords in `MustSatisfy` text: ""when"", ""unless"", or ""where"""	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/writing-requirements-model-guidelines.md	197	55	unless	"* Conditional keywords in `MustSatisfy` text: ""when"", ""unless"", or ""where"""	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/writing-requirements-model-guidelines.md	197	68	where	"* Conditional keywords in `MustSatisfy` text: ""when"", ""unless"", or ""where"""	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/writing-requirements-model-guidelines.md	318	3	when	"| ""when""/""unless""/""where"" in MustSatisfy | `-C` |"	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/writing-requirements-model-guidelines.md	318	10	unless	"| ""when""/""unless""/""where"" in MustSatisfy | `-C` |"	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/writing-requirements-model-guidelines.md	318	19	where	"| ""when""/""unless""/""where"" in MustSatisfy | `-C` |"	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
exclude_ordinary	Quoted requirement sentence	guidelines/contributors/writing-requirements-model-guidelines.md	332	74	MUST NOT be null when condition X	"* Use `Nullability` to define nullability rules, both conditional (e.g., ""MUST NOT be null when condition X"") and unconditional (e.g., ""MUST NOT be null"")."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
exclude_ordinary	Quoted requirement sentence	guidelines/contributors/writing-requirements-model-guidelines.md	332	136	MUST NOT be null	"* Use `Nullability` to define nullability rules, both conditional (e.g., ""MUST NOT be null when condition X"") and unconditional (e.g., ""MUST NOT be null"")."	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/contributors/writing-requirements-model-guidelines.md	337	13	`BillingPeriodStart` MUST be of type `DateTime`	"Rule states ""`BillingPeriodStart` MUST be of type `DateTime`"":"	skip_guidance_reviewed	Outer quotation contains inline-code examples or comparison terminology and is not itself a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/writing-requirements-model-guidelines.md	340	13	`CommitmentDiscountQuantity` MUST NOT be null when `ChargeCategory` is `Purchase`	"Rule states ""`CommitmentDiscountQuantity` MUST NOT be null when `ChargeCategory` is `Purchase`"":"	skip_guidance_reviewed	Outer quotation contains inline-code examples or comparison terminology and is not itself a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/writing-requirements-model-guidelines.md	457	29	`ContractCommitmentQuantity` MUST be of type Decimal.	"From the specification text ""`ContractCommitmentQuantity` MUST be of type Decimal."":"	skip_guidance_reviewed	Outer quotation contains inline-code examples or comparison terminology and is not itself a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/writing-requirements-model-guidelines.md	460	29	`ContractCommitmentQuantity` MUST conform to NumericFormat requirements.	"From the specification text ""`ContractCommitmentQuantity` MUST conform to NumericFormat requirements."":"	skip_guidance_reviewed	Outer quotation contains inline-code examples or comparison terminology and is not itself a string data value.
ambiguous	No deterministic value relationship	guidelines/contributors/writing-requirements-model-guidelines.md	770	53	Object	"1. **Naming Convention**: Object EntityIds end with ""Object"" suffix (e.g., `AllocatedMethodDetailsObject`, `ContractAppliedObject`)"	skip_guidance_reviewed	Contributor guidance was reviewed separately because its render-safe edits are not manifest-only substitutions.
ambiguous	No deterministic value relationship	guidelines/errata-guidelines.md	35	33	Typo or grammar,	"* Set the Type of Feedback to ""Typo or grammar,"" ""Minor correction (non-breaking),"" or ""Field naming or label inconsistency""."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/errata-guidelines.md	35	52	Minor correction (non-breaking),	"* Set the Type of Feedback to ""Typo or grammar,"" ""Minor correction (non-breaking),"" or ""Field naming or label inconsistency""."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/errata-guidelines.md	35	90	Field naming or label inconsistency	"* Set the Type of Feedback to ""Typo or grammar,"" ""Minor correction (non-breaking),"" or ""Field naming or label inconsistency""."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/errata-guidelines.md	37	17	Original Text	"* Provide the ""Original Text"" and the proposed ""Corrected Text""."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	guidelines/errata-guidelines.md	37	50	Corrected Text	"* Provide the ""Original Text"" and the proposed ""Corrected Text""."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	license.md	16	30	AS IS.	"THESE MATERIALS ARE PROVIDED ""AS IS."" The parties expressly disclaim"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/commitment_discounts/commitment_discounts.md	28	31	use-it-or-lose-it	"Commitment discounts follow a ""use-it-or-lose-it"" model where the [*amortization*](#glossary:amortization) of a *commitment discount's* purchase applies evenly to eligible *resources* over each [*charge period*](#glossary:chargeperiod) of the *period*."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
exclude_ordinary	Quoted requirement sentence	specification/appendix/commitment_program_eligibility_details_examples.md	22	166	MUST NOT be null when a charge is eligible for a commitment program, regardless of whether a commitment was actually applied to the charge.	"CommitmentProgramEligibilityDetails is populated on both Used and Unused rows (Rows 1 and 2). The column requirement states that CommitmentProgramEligibilityDetails ""MUST NOT be null when a charge is eligible for a commitment program, regardless of whether a commitment was actually applied to the charge."" The underlying resource type remains eligible for the program regardless of utilization status."	skip_quoted_requirement	Quoted requirement sentence retained as quotation/source notation.
ambiguous	No deterministic value relationship	specification/appendix/contract_commitments/contract_commitments.md	11	95	I will spend 1M	"1. **Commitment Categorization:** Distinguishes between obligations based on **Spend** (e.g., ""I will spend 1M"") vs. **Usage** (e.g., ""I will use 500 vCPUs""). This determines which metrics —- Cost or Quantity —- are used to measure fulfillment."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/contract_commitments/contract_commitments.md	11	135	I will use 500 vCPUs	"1. **Commitment Categorization:** Distinguishes between obligations based on **Spend** (e.g., ""I will spend 1M"") vs. **Usage** (e.g., ""I will use 500 vCPUs""). This determines which metrics —- Cost or Quantity —- are used to measure fulfillment."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/contract_commitments/contract_commitments.md	13	61	use-it-or-lose-it	"* **Continuous** models (like Resource Reservations) are ""use-it-or-lose-it"", typically within short windows (e.g., `Hourly`)."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/contract_commitments/contract_commitments.md	25	34	Use-it-or-lose-it	"| **Fulfillment Interval** | The ""Use-it-or-lose-it"" or ""Goal"" window for reset. | `Hourly`, `Monthly`, `Annual`, `Full Period` |"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/contract_commitments/contract_commitments.md	25	57	Goal	"| **Fulfillment Interval** | The ""Use-it-or-lose-it"" or ""Goal"" window for reset. | `Hourly`, `Monthly`, `Annual`, `Full Period` |"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/contract_commitments/contract_commitments.md	27	28	privacy	"| **Offer Category** | The ""privacy"" or source level of the pricing. | `Public`, `Negotiated` |"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/contract_commitments/contract_commitments.md	34	332	True-up	"For example, in a Discontinuous model with an Annual Fulfillment Interval, a reporting engine does not evaluate the commitment hour-by-hour. Instead, it accumulates usage across the full year and waits until the end of that annual interval to determine whether the contractual threshold has been met. At that point, it looks for a ""True-up"" event — the reconciliation step that settles any difference between the committed amount and actual consumption."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/contract_commitments/contract_commitments.md	36	291	Waste	"By contrast, in a Continuous model with an Hourly Fulfillment Interval, an engine evaluates the commitment during every hour of the billing period. For each individual hour, it compares committed capacity to actual usage. If usage falls short during a given interval, the engine calculates ""Waste"", representing the unused portion of the commitment for that specific hour. That unused capacity is measured and reported as it occurs rather than deferred for end-of-term reconciliation."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/contract_commitments/contract_commitments.md	76	82	use it or lose it	"* **Commercial Logic:** A **Usage-based**, **Continuous** model. This benefit is ""use it or lose it"" on an **Hourly** basis."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/contract_commitments/contract_commitments.md	82	43	pass-through	"* **Commercial Logic:** A **Spend-based** ""pass-through"" for financial tracking with an **Annual Fulfillment Interval**."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/contract_commitments/contract_commitments.md	183	150	safety nets	"This scenario focuses on how the model handles growth beyond initial estimates. In the master agreement `AGR-11-DELTA`, the customer has established ""safety nets"" and tiered pricing to ensure that scale-out events are still covered by negotiated rates, even after a primary pool is exhausted."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/contract_commitments/contract_commitments.md	187	86	sticker shock	"* **Context:** The customer commits to a base of 100TB of Database storage. To avoid ""sticker shock"" if they grow to 150TB, they have a pre-negotiated **Overage Tier**."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/contract_commitments/contract_commitments.md	188	97	Zero-Cost	"* **Commercial Logic:** Commitment 1 is the paid floor (`CC Cost: 50000.00`). Commitment 2 is a ""Zero-Cost"" commitment that exists solely to define the **CC Discount %** (10%) applied to any usage exceeding the first 100TB."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/invoice_detail/invoice_detail.md	70	31	Divergent Grain	"This example demonstrates the ""Divergent Grain"" model, where usage is tracked in a global currency (USD), but the financial obligation is settled in a local currency (AUD)."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/json_object_examples/allocated_method_details_examples.md	7	20	UsageUnit	"When only a single ""UsageUnit"" is used to calculate the allocation."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/json_object_examples/allocated_method_details_examples.md	22	15	UsageUnit	"When multiple ""UsageUnit"" values are used to calculate the allocation, another object is added to the ""Elements"" collection."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
exclude_key	Property/key notation	specification/appendix/json_object_examples/allocated_method_details_examples.md	22	103	Elements	"When multiple ""UsageUnit"" values are used to calculate the allocation, another object is added to the ""Elements"" collection."	skip_identifier	Property name, key, or prefix rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/json_object_examples/allocated_method_details_examples.md	43	49	UsageUnit	"This data generator does not wish to supply the ""UsageUnit"" or ""UsageQuantity"" keys but still provides cost allocation with some additional allocation method details. In this case, ""UsageUnit"" and ""UsageQuantity"" are omitted, and only the ""AllocatedRatio"" is supplied."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
exclude_key	Property/key notation	specification/appendix/json_object_examples/allocated_method_details_examples.md	43	64	UsageQuantity	"This data generator does not wish to supply the ""UsageUnit"" or ""UsageQuantity"" keys but still provides cost allocation with some additional allocation method details. In this case, ""UsageUnit"" and ""UsageQuantity"" are omitted, and only the ""AllocatedRatio"" is supplied."	skip_identifier	Property name, key, or prefix rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/json_object_examples/allocated_method_details_examples.md	43	182	UsageUnit	"This data generator does not wish to supply the ""UsageUnit"" or ""UsageQuantity"" keys but still provides cost allocation with some additional allocation method details. In this case, ""UsageUnit"" and ""UsageQuantity"" are omitted, and only the ""AllocatedRatio"" is supplied."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/json_object_examples/allocated_method_details_examples.md	43	198	UsageQuantity	"This data generator does not wish to supply the ""UsageUnit"" or ""UsageQuantity"" keys but still provides cost allocation with some additional allocation method details. In this case, ""UsageUnit"" and ""UsageQuantity"" are omitted, and only the ""AllocatedRatio"" is supplied."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/appendix/json_object_examples/allocated_method_details_examples.md	43	240	AllocatedRatio	"This data generator does not wish to supply the ""UsageUnit"" or ""UsageQuantity"" keys but still provides cost allocation with some additional allocation method details. In this case, ""UsageUnit"" and ""UsageQuantity"" are omitted, and only the ""AllocatedRatio"" is supplied."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	11	40	CommitmentPrograms	"| Aura Web            | Compute     | {""CommitmentPrograms"": [{""ProgramType"": ""Flexible Spend Plan""}, {""ProgramType"": ""Resource Reservation""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	11	64	ProgramType	"| Aura Web            | Compute     | {""CommitmentPrograms"": [{""ProgramType"": ""Flexible Spend Plan""}, {""ProgramType"": ""Resource Reservation""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	11	79	Flexible Spend Plan	"| Aura Web            | Compute     | {""CommitmentPrograms"": [{""ProgramType"": ""Flexible Spend Plan""}, {""ProgramType"": ""Resource Reservation""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	11	104	ProgramType	"| Aura Web            | Compute     | {""CommitmentPrograms"": [{""ProgramType"": ""Flexible Spend Plan""}, {""ProgramType"": ""Resource Reservation""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	11	119	Resource Reservation	"| Aura Web            | Compute     | {""CommitmentPrograms"": [{""ProgramType"": ""Flexible Spend Plan""}, {""ProgramType"": ""Resource Reservation""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	19	42	CommitmentPrograms	"| StackLens           | Observability | {""CommitmentPrograms"": [{""ProgramType"": ""Monthly Interval Spend Commitment""}, {""ProgramType"": ""Annual Interval Spend Commitment""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	19	66	ProgramType	"| StackLens           | Observability | {""CommitmentPrograms"": [{""ProgramType"": ""Monthly Interval Spend Commitment""}, {""ProgramType"": ""Annual Interval Spend Commitment""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	19	81	Monthly Interval Spend Commitment	"| StackLens           | Observability | {""CommitmentPrograms"": [{""ProgramType"": ""Monthly Interval Spend Commitment""}, {""ProgramType"": ""Annual Interval Spend Commitment""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	19	120	ProgramType	"| StackLens           | Observability | {""CommitmentPrograms"": [{""ProgramType"": ""Monthly Interval Spend Commitment""}, {""ProgramType"": ""Annual Interval Spend Commitment""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	19	135	Annual Interval Spend Commitment	"| StackLens           | Observability | {""CommitmentPrograms"": [{""ProgramType"": ""Monthly Interval Spend Commitment""}, {""ProgramType"": ""Annual Interval Spend Commitment""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	35	40	CommitmentPrograms	"| Aura Web            | Compute     | {""CommitmentPrograms"": [{""ProgramType"": ""Flexible Spend Plan""}, {""ProgramType"": ""Resource Reservation""}, {""ProgramType"": ""Advance Resource Commitment""}, {""ProgramType"": ""Zonal Resource Commitment""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	35	64	ProgramType	"| Aura Web            | Compute     | {""CommitmentPrograms"": [{""ProgramType"": ""Flexible Spend Plan""}, {""ProgramType"": ""Resource Reservation""}, {""ProgramType"": ""Advance Resource Commitment""}, {""ProgramType"": ""Zonal Resource Commitment""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	35	79	Flexible Spend Plan	"| Aura Web            | Compute     | {""CommitmentPrograms"": [{""ProgramType"": ""Flexible Spend Plan""}, {""ProgramType"": ""Resource Reservation""}, {""ProgramType"": ""Advance Resource Commitment""}, {""ProgramType"": ""Zonal Resource Commitment""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	35	104	ProgramType	"| Aura Web            | Compute     | {""CommitmentPrograms"": [{""ProgramType"": ""Flexible Spend Plan""}, {""ProgramType"": ""Resource Reservation""}, {""ProgramType"": ""Advance Resource Commitment""}, {""ProgramType"": ""Zonal Resource Commitment""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	35	119	Resource Reservation	"| Aura Web            | Compute     | {""CommitmentPrograms"": [{""ProgramType"": ""Flexible Spend Plan""}, {""ProgramType"": ""Resource Reservation""}, {""ProgramType"": ""Advance Resource Commitment""}, {""ProgramType"": ""Zonal Resource Commitment""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	35	145	ProgramType	"| Aura Web            | Compute     | {""CommitmentPrograms"": [{""ProgramType"": ""Flexible Spend Plan""}, {""ProgramType"": ""Resource Reservation""}, {""ProgramType"": ""Advance Resource Commitment""}, {""ProgramType"": ""Zonal Resource Commitment""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	35	160	Advance Resource Commitment	"| Aura Web            | Compute     | {""CommitmentPrograms"": [{""ProgramType"": ""Flexible Spend Plan""}, {""ProgramType"": ""Resource Reservation""}, {""ProgramType"": ""Advance Resource Commitment""}, {""ProgramType"": ""Zonal Resource Commitment""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	35	193	ProgramType	"| Aura Web            | Compute     | {""CommitmentPrograms"": [{""ProgramType"": ""Flexible Spend Plan""}, {""ProgramType"": ""Resource Reservation""}, {""ProgramType"": ""Advance Resource Commitment""}, {""ProgramType"": ""Zonal Resource Commitment""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
exclude_json	JSON syntax	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	35	208	Zonal Resource Commitment	"| Aura Web            | Compute     | {""CommitmentPrograms"": [{""ProgramType"": ""Flexible Spend Plan""}, {""ProgramType"": ""Resource Reservation""}, {""ProgramType"": ""Advance Resource Commitment""}, {""ProgramType"": ""Zonal Resource Commitment""}]} |"	skip_json	Double quotes are required by JSON or embedded code syntax.
ambiguous	No deterministic value relationship	specification/appendix/json_object_examples/commitment_program_eligibility_details_examples.md	65	294	Which *commitment program* and provider should I target for my next purchase?	"Acme Corp runs compute workloads on Aura Web and uses StackLens for observability monitoring. Some Aura Web compute usage is covered by a Resource Reservation. StackLens usage is uncovered but eligible for Interval Spend Commitments at monthly or annual terms. A practitioner wants to answer: ""Which *commitment program* and provider should I target for my next purchase?"""	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
ambiguous	No deterministic value relationship	specification/attributes/numeric_format.md	19	48	mEn	"* *FOCUS dataset column* MUST use E notation ""mEn"", where m is a real number and n is an integer exponent."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (ContractCommitmentApplicability)	specification/datasets/contract_commitment/columns/contractcommitmentapplicability.md	95	149	Organization-wide	"1. **Inclusion Logic:** When `[""*""]` is used in an Inclusion rule, the rule evaluates to `True` for every entity, effectively making the commitment ""Organization-wide"" for that specific Dimension."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (ContractCommitmentBenefitCategory)	specification/datasets/contract_commitment/columns/contractcommitmentbenefitcategory.md	26	184	monetary pool	"When categorizing a commitment, the value reflects the actual commercial benefit received, rather than the funding or consumption mechanism used to acquire it. For example, a prepaid ""monetary pool"" or a drawdown fund is a mechanism; the *benefit* of that pool is typically the right to use the feature (**Entitlement**) or the reduced rate unlocked by the commitment (**Discount**)."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (ContractCommitmentDiscountPercentage)	specification/datasets/contract_commitment/columns/contractcommitmentdiscountpercentage.md	24	37	stacked	"In scenarios where a commitment has ""stacked"" or ""nested"" discounts, this field should reflect the total reduction from the list price."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (ContractCommitmentDiscountPercentage)	specification/datasets/contract_commitment/columns/contractcommitmentdiscountpercentage.md	24	50	nested	"In scenarios where a commitment has ""stacked"" or ""nested"" discounts, this field should reflect the total reduction from the list price."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (ContractCommitmentFulfillmentInterval)	specification/datasets/contract_commitment/columns/contractcommitmentfulfillmentinterval.md	27	105	Pool-of-funds commitments	"| Full Period   | 80         | The full duration of the contract commitment, with no internal resets. | ""Pool-of-funds commitments"" spanning the full commitment duration. |"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (ContractCommitmentFulfillmentInterval)	specification/datasets/contract_commitment/columns/contractcommitmentfulfillmentinterval.md	28	127	Credit Packs	"| Transactional | 90         | No time-based reset; based purely on event volume or credit consumption. | API call bundles or ""Credit Packs"" with no expiration date. |"	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (ContractCommitmentModel)	specification/datasets/contract_commitment/columns/contractcommitmentmodel.md	3	192	use-it-or-lose-it	"Contract Commitment Model represents the operational behavior and consumption flexibility of a [*contract commitment*](#glossary:contract-commitment). This field distinguishes between rigid, ""use-it-or-lose-it"" obligations (typically hourly) and flexible, aggregate-based agreements that accommodate variable usage patterns."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (ContractCommitmentModel)	specification/datasets/contract_commitment/columns/contractcommitmentmodel.md	5	177	floor	"Contract Commitment Model has two possible values: **Continuous** and **Discontinuous**. Continuous models (e.g., reserved instances, savings plans) represent a flat, constant ""floor"" of commitment where any dip in usage results in immediate, unrecoverable waste. Discontinuous models (e.g., enterprise agreements, SaaS minimum spend agreements) represent a broader, more flexible bucket where the commitment is ""spikier"": the usage can fluctuate wildly, but as long as the aggregate hits the target (or the true-up handles the variance), the commitment is satisfied. In either case, the interval of the commitment is represented by the [Contract Commitment Fulfillment Interval](#datamodel.contractcommitment.contractcommitmentfulfillmentinterval)."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
value_review	Owning entity file (ContractCommitmentModel)	specification/datasets/contract_commitment/columns/contractcommitmentmodel.md	5	413	spikier	"Contract Commitment Model has two possible values: **Continuous** and **Discontinuous**. Continuous models (e.g., reserved instances, savings plans) represent a flat, constant ""floor"" of commitment where any dip in usage results in immediate, unrecoverable waste. Discontinuous models (e.g., enterprise agreements, SaaS minimum spend agreements) represent a broader, more flexible bucket where the commitment is ""spikier"": the usage can fluctuate wildly, but as long as the aggregate hits the target (or the true-up handles the variance), the commitment is satisfied. In either case, the interval of the commitment is represented by the [Contract Commitment Fulfillment Interval](#datamodel.contractcommitment.contractcommitmentfulfillmentinterval)."	skip_manual_review	Human-reviewed ordinary quotation, terminology, identifier, or format notation rather than a string data value.
